
Attaching file multidimfit.root as _file0...
(TFile *) 0x4032720

  RooFitResult: minimized FCN value: -6.28527, estimated distance to minimum: 2.55402e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
  prop_binY17_bin80_alpha    3.0898e-05 +/-  1.58e-01
  prop_binY17_bin80_bk    2.0089e+00 +/-  9.43e-01
  prop_binY17_bin80_dy_gg    1.0001e+01 +/-  2.25e+00
  prop_binY17_bin80_fmn   -1.6312e-03 +/-  1.58e-01
  prop_binY17_bin80_fpl    2.2736e-03 +/-  1.58e-01
  prop_binY17_bin80_gam    5.0095e+00 +/-  1.54e+00
     prop_binY17_bin81    5.3859e-03 +/-  1.58e-01
     prop_binY17_bin82   -2.9497e-06 +/-  1.58e-01
     prop_binY17_bin83   -9.9177e-04 +/-  1.58e-01
     prop_binY17_bin84    5.6125e-05 +/-  1.58e-01
     prop_binY17_bin85    1.5792e-03 +/-  1.58e-01
     prop_binY17_bin86    1.5629e-03 +/-  1.58e-01
     prop_binY17_bin87   -2.1749e-03 +/-  1.58e-01
  prop_binY17_bin88_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY17_bin88_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY17_bin88_alpha    3.0000e+00 +/-  1.17e+00
  prop_binY17_bin88_fmn    3.0019e+00 +/-  1.17e+00
  prop_binY17_bin88_fpl    2.9965e+00 +/-  1.17e+00
  prop_binY17_bin89_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY17_bin89_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY17_bin89_alpha    2.9086e-04 +/-  1.58e-01
  prop_binY17_bin89_dy_gg    4.0025e+00 +/-  1.37e+00
  prop_binY17_bin89_fmn   -6.9393e-03 +/-  1.58e-01
  prop_binY17_bin89_fpl    9.3317e-03 +/-  1.58e-01
  prop_binY17_bin89_gam    2.0125e+00 +/-  9.47e-01
      prop_binY17_bin9    3.5177e-02 +/-  1.58e-01
     prop_binY17_bin90    8.9669e-03 +/-  1.58e-01
     prop_binY17_bin91   -2.2207e-03 +/-  1.58e-01
     prop_binY17_bin92    7.5268e-04 +/-  1.58e-01
     prop_binY17_bin93   -3.9363e-03 +/-  1.58e-01
     prop_binY17_bin94   -3.0244e-03 +/-  1.58e-01
  prop_binY17_bin95_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY17_bin95_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY17_bin95_alpha    3.0000e+00 +/-  1.17e+00
  prop_binY17_bin95_fmn    2.9998e+00 +/-  1.17e+00
  prop_binY17_bin95_fpl    3.0014e+00 +/-  1.17e+00
      prop_binY18_bin0    8.0929e-01 +/-  1.56e-01
      prop_binY18_bin1   -2.0380e-01 +/-  1.57e-01
     prop_binY18_bin10   -2.6969e-01 +/-  1.58e-01
     prop_binY18_bin11    1.1375e-01 +/-  1.58e-01
     prop_binY18_bin12   -1.3576e-01 +/-  1.58e-01
     prop_binY18_bin13    1.0430e-01 +/-  1.58e-01
     prop_binY18_bin14    1.8725e-02 +/-  1.58e-01
     prop_binY18_bin15   -1.6840e-01 +/-  1.57e-01
  prop_binY18_bin16_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin16_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin16_alpha   -7.9121e-04 +/-  1.58e-01
  prop_binY18_bin16_bk    6.0009e+00 +/-  1.30e+00
  prop_binY18_bin16_dy_gg    6.9799e+00 +/-  1.85e+00
  prop_binY18_bin16_fmn    3.4266e-02 +/-  1.58e-01
  prop_binY18_bin16_fpl   -6.2797e-02 +/-  1.58e-01
  prop_binY18_bin16_gam    2.7871e+01 +/-  3.85e+00
     prop_binY18_bin17   -2.7904e-01 +/-  1.58e-01
     prop_binY18_bin18   -3.6814e-02 +/-  1.58e-01
     prop_binY18_bin19    4.5399e-02 +/-  1.58e-01
      prop_binY18_bin2    2.8089e-01 +/-  1.58e-01
     prop_binY18_bin20    4.0933e-03 +/-  1.58e-01
     prop_binY18_bin21    2.7844e-02 +/-  1.58e-01
     prop_binY18_bin22    1.0873e-01 +/-  1.58e-01
     prop_binY18_bin23    3.2527e-01 +/-  1.56e-01
  prop_binY18_bin24_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin24_LQpure    1.0000e+00 +/-  6.55e-01
  prop_binY18_bin24_alpha    1.9002e+01 +/-  3.16e+00
  prop_binY18_bin24_dy_gg    2.0080e+00 +/-  9.45e-01
  prop_binY18_bin24_fmn    1.7904e+01 +/-  3.04e+00
  prop_binY18_bin24_fpl    1.8157e+01 +/-  3.02e+00
  prop_binY18_bin24_gam    2.0155e+00 +/-  9.47e-01
     prop_binY18_bin25    7.5233e-02 +/-  1.58e-01
     prop_binY18_bin26    7.4579e-02 +/-  1.58e-01
     prop_binY18_bin27    1.3589e-03 +/-  1.58e-01
     prop_binY18_bin28    7.6991e-03 +/-  1.58e-01
     prop_binY18_bin29   -6.8138e-02 +/-  1.58e-01
      prop_binY18_bin3   -1.7339e-01 +/-  1.58e-01
     prop_binY18_bin30   -2.9488e-02 +/-  1.58e-01
  prop_binY18_bin31_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin31_LQpure    1.0000e+00 +/-  6.55e-01
  prop_binY18_bin31_alpha    1.8999e+01 +/-  3.16e+00
  prop_binY18_bin31_dy_gg    1.9964e+00 +/-  9.42e-01
  prop_binY18_bin31_fmn    1.8020e+01 +/-  3.08e+00
  prop_binY18_bin31_fpl    1.7848e+01 +/-  2.99e+00
  prop_binY18_bin31_gam    1.9930e+00 +/-  9.41e-01
     prop_binY18_bin32    1.7583e-01 +/-  1.57e-01
     prop_binY18_bin33   -2.3307e-01 +/-  1.58e-01
     prop_binY18_bin34    2.5995e-02 +/-  1.58e-01
     prop_binY18_bin35   -1.8820e-01 +/-  1.58e-01
     prop_binY18_bin36    9.6114e-02 +/-  1.58e-01
     prop_binY18_bin37   -6.9878e-03 +/-  1.58e-01
     prop_binY18_bin38    9.5526e-02 +/-  1.58e-01
     prop_binY18_bin39   -9.3906e-02 +/-  1.57e-01
      prop_binY18_bin4    1.4465e-01 +/-  1.58e-01
     prop_binY18_bin40   -1.9905e-01 +/-  1.58e-01
     prop_binY18_bin41    1.1858e-01 +/-  1.58e-01
     prop_binY18_bin42    3.6120e-02 +/-  1.58e-01
     prop_binY18_bin43   -3.7969e-02 +/-  1.58e-01
     prop_binY18_bin44    5.3835e-02 +/-  1.58e-01
     prop_binY18_bin45   -1.1572e-02 +/-  1.58e-01
     prop_binY18_bin46   -4.3452e-02 +/-  1.58e-01
     prop_binY18_bin47    1.4624e-01 +/-  1.58e-01
     prop_binY18_bin48    8.9194e-02 +/-  1.58e-01
     prop_binY18_bin49    7.2787e-02 +/-  1.58e-01
      prop_binY18_bin5   -2.6044e-01 +/-  1.58e-01
     prop_binY18_bin50    1.1584e-02 +/-  1.58e-01
     prop_binY18_bin51    6.7357e-03 +/-  1.58e-01
     prop_binY18_bin52    3.0686e-03 +/-  1.58e-01
     prop_binY18_bin53    2.7072e-03 +/-  1.58e-01
     prop_binY18_bin54   -1.8180e-02 +/-  1.58e-01
     prop_binY18_bin55   -4.8826e-02 +/-  1.58e-01
  prop_binY18_bin56_LQint    4.0000e+00 +/-  1.37e+00
  prop_binY18_bin56_LQpure    4.0000e+00 +/-  1.37e+00
  prop_binY18_bin56_alpha    1.8000e+01 +/-  3.07e+00
  prop_binY18_bin56_dy_gg    2.0015e+00 +/-  9.44e-01
  prop_binY18_bin56_fmn    1.7980e+01 +/-  3.06e+00
  prop_binY18_bin56_fpl    1.8028e+01 +/-  3.05e+00
     prop_binY18_bin57   -2.5995e-02 +/-  1.58e-01
     prop_binY18_bin58    4.2775e-02 +/-  1.58e-01
     prop_binY18_bin59    2.0390e-02 +/-  1.58e-01
      prop_binY18_bin6    2.2504e-01 +/-  1.57e-01
     prop_binY18_bin60   -1.9026e-02 +/-  1.58e-01
     prop_binY18_bin61   -1.8024e-02 +/-  1.58e-01
     prop_binY18_bin62    1.6712e-02 +/-  1.58e-01
  prop_binY18_bin63_LQint    4.0000e+00 +/-  1.37e+00
  prop_binY18_bin63_LQpure    4.0000e+00 +/-  1.37e+00
  prop_binY18_bin63_alpha    1.8000e+01 +/-  3.07e+00
  prop_binY18_bin63_dy_gg    1.9999e+00 +/-  9.43e-01
  prop_binY18_bin63_fmn    1.8001e+01 +/-  3.07e+00
  prop_binY18_bin63_fpl    1.7995e+01 +/-  3.05e+00
     prop_binY18_bin64    9.8185e-02 +/-  1.58e-01
     prop_binY18_bin65   -8.5001e-02 +/-  1.58e-01
     prop_binY18_bin66    9.4090e-03 +/-  1.58e-01
     prop_binY18_bin67   -5.8566e-03 +/-  1.58e-01
     prop_binY18_bin68    1.0878e-02 +/-  1.58e-01
     prop_binY18_bin69    2.9432e-03 +/-  1.58e-01
      prop_binY18_bin7   -7.0009e-01 +/-  1.56e-01
     prop_binY18_bin70    8.7426e-02 +/-  1.58e-01
     prop_binY18_bin71   -1.1206e-01 +/-  1.58e-01
     prop_binY18_bin72   -2.2828e-02 +/-  1.58e-01
  prop_binY18_bin73_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin73_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin73_alpha   -3.1390e-04 +/-  1.58e-01
  prop_binY18_bin73_bk    1.8869e+00 +/-  8.85e-01
  prop_binY18_bin73_dy_gg    1.7993e+01 +/-  3.07e+00
  prop_binY18_bin73_fmn    7.7661e-03 +/-  1.58e-01
  prop_binY18_bin73_fpl   -1.3732e-02 +/-  1.58e-01
  prop_binY18_bin73_gam    1.9874e+00 +/-  9.39e-01
     prop_binY18_bin74    1.7019e-03 +/-  1.58e-01
     prop_binY18_bin75   -9.4036e-02 +/-  1.58e-01
     prop_binY18_bin76    8.1895e-02 +/-  1.58e-01
     prop_binY18_bin77    6.0597e-03 +/-  1.58e-01
     prop_binY18_bin78    4.7597e-02 +/-  1.58e-01
     prop_binY18_bin79    1.5650e-02 +/-  1.58e-01
      prop_binY18_bin8    3.5276e-01 +/-  1.56e-01
  prop_binY18_bin80_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin80_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin80_alpha   -1.8051e-04 +/-  1.58e-01
  prop_binY18_bin80_bk    1.9358e+00 +/-  9.14e-01
  prop_binY18_bin80_dy_gg    3.9967e+00 +/-  1.37e+00
  prop_binY18_bin80_fmn    1.0203e-02 +/-  1.58e-01
  prop_binY18_bin80_fpl   -1.3870e-02 +/-  1.58e-01
  prop_binY18_bin80_gam    1.9613e+00 +/-  9.28e-01
  prop_binY18_bin81_LQint    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin81_LQpure    0.0000e+00 +/-  1.58e-01
  prop_binY18_bin81_alpha   -2.1801e-04 +/-  1.58e-01
  prop_binY18_bin81_bk    1.9476e+00 +/-  9.11e-01
  prop_binY18_bin81_dy_gg    2.2994e+01 +/-  3.49e+00
  prop_binY18_bin81_fmn    5.5791e-03 +/-  1.58e-01
  prop_binY18_bin81_fpl   -8.4894e-03 +/-  1.58e-01
  prop_binY18_bin81_gam    1.9912e+00 +/-  9.40e-01
     prop_binY18_bin82    3.6863e-03 +/-  1.58e-01
     prop_binY18_bin83    7.4691e-03 +/-  1.58e-01
     prop_binY18_bin84   -3.1723e-03 +/-  1.58e-01
     prop_binY18_bin85    8.0797e-04 +/-  1.58e-01
     prop_binY18_bin86    2.1786e-02 +/-  1.58e-01
     prop_binY18_bin87    1.7370e-02 +/-  1.58e-01
  prop_binY18_bin88_LQint    2.0000e+00 +/-  9.43e-01
  prop_binY18_bin88_LQpure    2.0000e+00 +/-  9.43e-01
  prop_binY18_bin88_alpha    3.0002e+00 +/-  1.17e+00
  prop_binY18_bin88_fmn    2.9915e+00 +/-  1.16e+00
  prop_binY18_bin88_fpl    3.0114e+00 +/-  1.17e+00
     prop_binY18_bin89   -2.9140e-03 +/-  1.58e-01
      prop_binY18_bin9   -4.3959e-01 +/-  1.58e-01
     prop_binY18_bin90    1.1065e-02 +/-  1.58e-01
     prop_binY18_bin91   -5.1668e-03 +/-  1.58e-01
     prop_binY18_bin92    3.7905e-03 +/-  1.58e-01
     prop_binY18_bin93   -4.1817e-03 +/-  1.58e-01
     prop_binY18_bin94    3.0099e-03 +/-  1.58e-01
  prop_binY18_bin95_LQint    2.0000e+00 +/-  9.43e-01
  prop_binY18_bin95_LQpure    2.0000e+00 +/-  9.43e-01
  prop_binY18_bin95_alpha    3.0000e+00 +/-  1.17e+00
  prop_binY18_bin95_fmn    3.0004e+00 +/-  1.17e+00
  prop_binY18_bin95_fpl    2.9962e+00 +/-  1.17e+00
              ptrw1b16    0.0000e+00 +/-  1.58e-01
              ptrw1b17    0.0000e+00 +/-  1.58e-01
              ptrw1b18    0.0000e+00 +/-  1.58e-01
              ptrw2b16    0.0000e+00 +/-  1.58e-01
              ptrw2b17    0.0000e+00 +/-  1.58e-01
              ptrw2b18    0.0000e+00 +/-  1.58e-01
              ptrw3b16    0.0000e+00 +/-  1.58e-01
              ptrw3b17    0.0000e+00 +/-  1.58e-01
              ptrw3b18    0.0000e+00 +/-  1.58e-01
              ptrw4b16    0.0000e+00 +/-  1.58e-01
              ptrw4b17    0.0000e+00 +/-  1.58e-01
              ptrw4b18    0.0000e+00 +/-  1.58e-01
              ptrw5b16    0.0000e+00 +/-  1.58e-01
              ptrw5b17    0.0000e+00 +/-  1.58e-01
              ptrw5b18    0.0000e+00 +/-  1.58e-01
              ptrw6b16    0.0000e+00 +/-  1.58e-01
              ptrw6b17    0.0000e+00 +/-  1.58e-01
              ptrw6b18    0.0000e+00 +/-  1.58e-01
              ptrw7b16    0.0000e+00 +/-  1.58e-01
              ptrw7b17    0.0000e+00 +/-  1.58e-01
              ptrw7b18    0.0000e+00 +/-  1.58e-01
                   yLQ    0.0000e+00 +/-  7.48e+00

